ID	content	Câu hỏi/External ID
utc2_a_2218	" ad: vấn đề này nhiều bạn đang gặp phải và hiện nhà trường đang xem xét các bạn à. tuy nhiên ad nhất trí với bạn và lưu ý chúng ta đã thực hiện hình thức này lần thứ 3 rồi, không thể nói các bạn ko biết. các bạn chú ý cập nhật thông báo, trao đổi thêm với cvht và phòng 9 nhà d3 nhé :)"	__import__.utc2_q_2218
utc2_a_2219	" AD: Sẽ tổ chức Ngày hội việc làm 2017 bạn ạ :), nó sẽ gần thời điểm K54 tốt nghiệp đợt này."	__import__.utc2_q_2219
utc2_a_2220	" ad nghĩ vấn đề của bạn bạn đã phần nào có câu trả lời và quy định đã khá rõ, chỉ là mình cần chọn con đường nào thôi. việc sắp lịch cho kỳ tới đào tạo đang làm bạn lên phòng 10 nhà d3 để hỏi kỷ nhé. thân ./."	__import__.utc2_q_2220
utc2_a_2221	" AD: Bản thân AD cũng nghiên cứu vụ anh văn nhiều rồi, bạn trình bày như vậy cũng khó cho AD. Nhưng tam hiểu vậy nhé không biết đúng ý bạn ko: Bằng AV ở các trường mà Thầy cho bạn xem có thể là tương đương chương trình đào tạo của trường mình và được công nhận chuẩn quốc gia được Nhà trường cho phép thay thế. Còn nếu bạn muốn ko học A1 hay A2 bạn có thể thi Toeic ở ngoài các trung tâm được Bộ Giáo dục công nhận như bài trước AD đã đăng"	__import__.utc2_q_2221
utc2_a_2222	" AD: Bạn nhờ ai cũng được nhưng phải có giấy ủy quyền có xác nhận của công an, người được ủy quyền phải mang CMND thẻ SV, giấy biên nhận hồ sơ lúc bạn nhập học theo nữa nhé. Bạn mà nhờ AD thì để AD cung cấp số tài khoản cho bạn dễ liên hệ nhé hehhe :)"	__import__.utc2_q_2222
utc2_a_2223	" AD: Rất tiếc đã hết hạn đăng ký và chuẩn bị học rồi bạn ạ, chờ thông báo sau bạn nhé. Liên hệ Phòng 10 D3 để biết thêm chi tiết. Thân ./."	__import__.utc2_q_2223
utc2_a_2224	 ad: trang chỉ hướng dẫn các bạn lên phòng 10 nhà d3 để trao đổi chi tiết nhé. vì ad thực sự ko có thẩm quyền truy cập kiểm tra quá trình đăng ký của bạn. ko rõ nguyên nhân khó trả lời thấu đáo được mong bạn thông cảm. thân ./.	__import__.utc2_q_2224
utc2_a_2225	" AD: Tất cả tiền hỗ trợ Ban Chấp hành Chi Đoàn và Ban cán sự lớp hiện nay chưa thấy có quyết định cắt giảm vẫn nhận bình thường bạn nhé, nếu bạn là Lớp trưởng liên hệ phòng 8 nhà D3 còn Bí thư thì hãy liên hệ Đoàn trường nhé"	__import__.utc2_q_2225
utc2_a_2226	 AD: Tốt hơn hết là bạn phải đăng ký học và đóng tiền học phí. Ngoài ra nếu ko đi học thì lấy đâu điểm rèn luyện... ảnh hưởng lớn lắm bạn ạ.	__import__.utc2_q_2226
utc2_a_2227	" ad: rất cảm ơn bạn, hiện bên phòng đào tạo đang rất tập trung giải quyết vấn đề này, sẽ có thông báo trên mục thông báo mới hoặc lịch học nhé. thân ./."	__import__.utc2_q_2227
utc2_a_2228	" AD: Lên ngay và luôn bạn nhé, chắc phải nộp đơn trình bày lý do thật thuyết phục nữa bạn ạ, chúc bạn may mắn."	__import__.utc2_q_2228
utc2_a_2229	 ad: không ảnh hưởng gì cả đâu bạn. học bổng chỉ xét các môn trong học kỳ đó thôi. xem kỹ thông báo đăng ký học phần vào mỗi kỳ bạn nhé.	__import__.utc2_q_2229
utc2_a_2230	" AD: Theo AD được biết Phòng CTCT&amp;SV đã gọi cho 80 bạn Sinh viên trong danh sách coi thi vào ngày 08/06/2016 thông qua số 0837360564 , báo việc cục Khảo thí Bộ GD&amp;ĐT không để sinh viên coi thi THPT Quốc Gia nữa, nhưng còn 7 bạn không nghe máy. các bạn thông cảm. Chắc sẽ có phản hồi sớm thôi. Do đó sẽ không dự tập huấn nữa nhé. Thân ./."	__import__.utc2_q_2230
utc2_a_2231	 ad: mình trả lời vấn đề trên qua tham khảo phòng đào tạo nhé:	__import__.utc2_q_2231
utc2_a_2232	" ad: các bạn có thi bao nhiêu lần thì cũng chỉ lấy lần có điểm cao nhất thôi, nên cứ yên tâm nhé. thân ./. liên hệ phòng 9 nhà d3 ban đào tạo để biết chi tiết nhé"	__import__.utc2_q_2232
utc2_a_2233	" ad: bạn nộp ở phòng 9 nhà d3 cho thầy nhật phòng đào tạo nhé, chắc chắn phải kiểm tra bằng bạn à."	__import__.utc2_q_2233
utc2_a_2234	 ad: theo như bạn viết thì bạn sẽ: liên hệ phòng 6 nhà d3 để được hướng dẫn cụ thể hơn bạn nhé	__import__.utc2_q_2234
utc2_a_2235	" AD: Khả năng mở lớp là rất thấp bạn ạ. Nếu bạn là sinh viên năm cuối thì có thể được châm chước. Trường hợp toàn thể lớp bạn đã học chỉ có 2 người bị rớt thì có thể mở lớp hè tuy nhiên học phí khá nặng trung bình khoảng 1,7 triệu / 1 chỉ/ 1 người. Liên hệ Phòng 9D3 để biết thêm chi tiết bạn nhé ./."	__import__.utc2_q_2235
utc2_a_2236	 chào bạn: bạn hỏi học bồng nào? có nhiều loại học bổng nha bạn.	__import__.utc2_q_2236
utc2_a_2237	 Chào bạn: Bạn sử dụng thẻ sinh viên và thẻ vẫn hoạt động bình thường thì đóng học phí theo hình thức cũ nha.	__import__.utc2_q_2237
utc2_a_2238	" ad: chào bạn, sáng nay phòng ctct&amp;sv đã nhận được thẻ bhyt cận nghèo từ bhxh quận 9. bạn vui lòng lên phòng 6d3 gặp cô uyên để nhận thẻ bhyt nha."	__import__.utc2_q_2238
utc2_a_2239	" tuy nhiên, để có thể trả lời được chính xác phòng đào tạo cần biết rõ thông tin cụ thể của từng trường hợp một. do đó, các bạn này vui lòng liên hệ trực tiếp tại phòng đào tạo để phòng đào tạo có thêm thông tin và sẽ trả lời câu hỏi của các bạn được chính xác và cụ thể hơn. phòng đào tạo xin thông tin như sau: 1. em học cđb2 k53. hiện giờ e chưa nhận chứng chỉ gdtc, vậy cho em hỏi em có thể nhận tại đâu hoặc hôm phát bằng tốt nghiệp sắp tới nhận chứng chỉ gdtc luôn 2. do e k đăng kí học phần nên k được đăng kí lớp học phần cho kì này, e đợi đến kì sau sẽ đăng kí và e có bị xử phạt gì k ạ!!! 3. đợt vừa rồi em đăng kí học phần 10 môn gồm 1 môn nợ nhưng chỉ đăng kí đc lớp học phần 9 môn học kì này còn môn nợ đó k đăng kí lớp học phần đc vì trùng lịch, em cũng k hủy tính đến đợt đăng kí bổ sung để xem có mở lớp k, nhưng đến hôm đó cũng k có, cũng tại em k để ý hủy, h k biết kì này có phải đóng học phí cả môn đó không nữa.  4. dạ chào bqt trang. em hiện là sinh viên năm 1 và đã hoàn thành bài thi kiểm tra anh văn chất lượng đầu năm, kết quả là em qua được tiếng anh a1 và a2. hiện em thấy trường đang mở đăng ký học phần tiếng anh b1, liệu em có được đăng ký không ạ? em chân thành cám ơn trả lời: em vui lòng liên hệ trực tiếp với cô trinh (phòng 10 d3). 5. em năm nay sinh viên năm 3 học ngành kỹ thuật, còn 1.5 năm nữa. nhưng do hoàn cảnh khó khăn nên phải đi làm kiếm tiền không biết có thể bảo lưu kết quả học tập 1 năm được không. nếu được thì liên hệ phòng nào. học lực em dạng khá trên 2.5, em xin chân thành cảm ơn. trả lời: em liên hệ cô diệu (phòng 5 d3). 6. cho em xin hỏi, khi vào nộp tiền, phần chọn môn đănh ký nộp tiền học phí cho tín chỉ. sao hoài k dc z ad.  trả lời: em vui lòng liên hệ trực tiếp với cô trinh (phòng 10 d3). 7. em chào ad , em sinh viên k53 khoa công trình . em vừa làm đồ án tn hồi tháng 1 xong . ad cho e hỏi khi nào em xin được bằng tốt nghiệp tạm thời và khoảng thời gian nào phát bằng chính thức . để e đi xin việc làm ạ . thks ad trả lời: em vui lòng liên hệ trực tiếp với thầy nhật - quản lý bằng tốt nghiệp (phòng 9 d3). rất mong nhận được các câu hỏi của các bạn về phòng đào tạo. trân trọng./."	__import__.utc2_q_2239
utc2_a_2240	 Ad: Gửi các bạn phản hồi từ Công ty:	__import__.utc2_q_2240
utc2_a_2241	" Ad: Chào bạn, bạn có 2 cách để được tư vấn về việc phúc khảo bài thi như sau:"	__import__.utc2_q_2241
utc2_a_2242	 ad: có thẻ bhyt rồi nha các bạn. các bạn vui lòng nhờ lớp trưởng đến phòng 6d3 gặp cô uyên trong hành chính để nhận bhyt về cho lớp mình nhé.	__import__.utc2_q_2242
utc2_a_2243	" ad: chào bạn, bạn liên hệ trực tiếp ban quản lý ktx để kiểm tra lại danh sách nội trú nhé."	__import__.utc2_q_2243
utc2_a_2244	" ad: bạn viết đơn nhận lại học bạ bản chính, mang theo biên nhận hồ sơ lúc nhập học, photo cmnd và thẻ sinh viên, đến phòng 6d3 gặp cô mai trong hành chính nha."	__import__.utc2_q_2244
utc2_a_2245	" Ad: Chào bạn, bạn liên hệ trực tiếp phòng 9D3 để gặp thầy Nhã nhé."	__import__.utc2_q_2245
utc2_a_2246	" ad: chào bạn, hiện đã mở đăng ký nhé bạn, nếu như bạn vẫn gặp tình trạng đó, vui lòng liên hệ phòng 10d3 để được hướng dẫn thêm."	__import__.utc2_q_2246
utc2_a_2247	" ad: chào bạn đó là lỗi của phần mềm, nhà trường đã thông báo cho đơn vị phụ trách để sửa chữa."	__import__.utc2_q_2247
utc2_a_2248	" ad: chào bạn, có phát bạn nhé, ban liên hệ với ban cán sự lớp. nếu bạn là bcs lớp thì hay lên nhận tại phòng 6d3, các lớp khác lấy hết rồi."	__import__.utc2_q_2248
utc2_a_2249	" Ad: chào các bạn, theo quy định thì học phí phải hoàn thành trước khi học kỳ diễn ra bạn nhé."	__import__.utc2_q_2249
utc2_a_2250	" ad: chào bạn, ban dến phòng 6d3 gặp cô hoa để được hỗ trợ."	__import__.utc2_q_2250
utc2_a_2251	" Ad: Chào bạn, hiện tại ad chưa thấy có thông báo mới nào."	__import__.utc2_q_2251
utc2_a_2252	" ""Cho em hỏi là thẻ bảo hiểm trường mình bao giờ có vậy ạ. Ad: Chào các bạn, hiện nay thẻ Bảo hiểm y tế của các bạn đang được Bảo hiểm Xã hội Quận 9 phát hành và sẽ gửi đến các bạn trong thời gian sớm nhất."	__import__.utc2_q_2252
utc2_a_2253	 ad: ngày 21/12/2016 ban quản lý ktx họp từ 9h15 đến 10h45 tại p2d63. bạn có thể liên hệ vào giờ hành chính bạn nhé.	__import__.utc2_q_2253
utc2_a_2254	" ad: bạn sẽ phải đóng học phí trước khi học kỳ diễn ra theo thông báo của phòng đào tạo bạn nhé,."	__import__.utc2_q_2254
utc2_a_2255	" Ad: chào bạn, theo quy định thì Phân hiệu vẫn được cấp giấy xác nhận vay vốn bạn nhé. Và bạn cũng là trường hợp đầu tiên phản ảnh về vấn đề này."	__import__.utc2_q_2255
utc2_a_2256	" ad: chào bạn, hiện nay nhà trường đã thực hiện đào tạo theo tín chỉ triệt để, vì thế cần phải chốt số lượng đăng ký, nộp học phí trước khi học kỳ diễn ra để có sự bố trí hợp lý. tránh tình trạng các bạn đăng ký và bỏ ảnh hưởng đến hoạt động đào tạo chung của nhà trường."	__import__.utc2_q_2256
utc2_a_2257	" 1. ad: chào bạn, hiện tại phòng đào tạo đang soạn thông báo chi tiết, bạn chờ xem thông báo trên website nhé."	__import__.utc2_q_2257
utc2_a_2258	" 2. ad: chào bạn, hiện tại phòng đào tạo đang soạn thông báo chi tiết, bạn chờ xem thông báo trên website nhé."	__import__.utc2_q_2258
utc2_a_2259	" Ad: chào bạn, ban vui lòng liên hệ Cô Hương, phòng 5D3 để được giải đáp nhé."	__import__.utc2_q_2259
utc2_a_2260	 ad: bạn có thể liên hệ lại vời phòng tckt để phản hồi trực tiếp nhé.	__import__.utc2_q_2260
utc2_a_2261	 Ad: Bạn liên hệ phòng 9D3 để được giải đáp.	__import__.utc2_q_2261
utc2_a_2262	" Ad: đợt xét cảnh báo học vụ, thôi học trong kỳ 2, khoảng cuối tháng 3."	__import__.utc2_q_2262
utc2_a_2263	 Ad: bạn liên hệ phòng 9D3 gặp Thầy Nhã để được giải đáp.	__import__.utc2_q_2263
utc2_a_2264	 Ad: bạn vui lòng liên hệ phòng 9D3 để được giải đáp.	__import__.utc2_q_2264
utc2_a_2265	 Ad: bạn vui lòng liên hệ phòng 9D3 để được giải đáp.	__import__.utc2_q_2265
utc2_a_2266	 Ad: theo như thông báo là thi chung bạn nhé.	__import__.utc2_q_2266
utc2_a_2267	 Ad: loại Khá là không quy định số tín chỉ cải thiện bạn nhé.	__import__.utc2_q_2267
utc2_a_2268	 Ad: hiện một năm chỉ có một đợt đăng ký nhé bạn. Lưu ý nhà trường thông báo trước đó rất lâu.	__import__.utc2_q_2268
utc2_a_2269	" Ad: tùy theo điều kiện kinh tế gia đình, khả năng học tập để đăng ký bạn nhé. Không phải ai cũng đủ điều kiện học hết tất cả các môn học. Và cũng có nhiều bạn muốn học vượt nhiều hơn so với những môn hiện có nữa =&gt; do đó cần phải đăng ký bạn nhé."	__import__.utc2_q_2269
utc2_a_2270	" Ad: chào bạn, kỳ thi phân loại có quy định số điểm cụ thể mà bạn có thể đạt khi thi nhé. Không tính điểm thành phần khi bạn đăng ký thi mà ko học."	__import__.utc2_q_2270
utc2_a_2271	" Ad: chào bạn, bị cảnh báo học vụ 3 kỳ hoặc bỏ học, không đăng ký môn nào trong 1 học kỳ thì sẽ bị buộc thôi học bạn nhé."	__import__.utc2_q_2271
utc2_a_2272	 Ad: nếu bạn có nợ không quá 10 tín chỉ thì vẫn đăng ký ok bạn nhé.	__import__.utc2_q_2272
utc2_a_2273	" AD: chào bạn, bạn vui lòng liên hệ phòng 9D3."	__import__.utc2_q_2273
utc2_a_2274	 Ad: bạn vui lòng liên hệ trực tiếp Thầy Trần Phong Nhã phòng 9D3.	__import__.utc2_q_2274
utc2_a_2275	" Ad: bạn vui lòng liên hệ thầy Trần Phong Nhã, phòng 9D3."	__import__.utc2_q_2275
utc2_a_2276	" Ad: chào bạn, trong tuần này sẽ có bạn nhé."	__import__.utc2_q_2276
utc2_a_2277	" Ad: chào bạn, bạn vui lòng chờ xem thông tin trên website và email"	__import__.utc2_q_2277
utc2_a_2278	" Ad: chào bạn, không được đâu bạn nhé."	__import__.utc2_q_2278
utc2_a_2279	 AD: bạn vui lòng xem thông báo ở website và email.	__import__.utc2_q_2279
utc2_a_2280	 ad: bạn liên hệ phòng 10d3 nhé.	__import__.utc2_q_2280
utc2_a_2281	 Ad: Nếu có trước thời điểm xét cảnh báfo hoc vụ thì tính vào học kỳ trước đó. ngoài ra sẽ tính vào học ky bạn học môn đó lần đầu.	__import__.utc2_q_2281
